key,bar_s,scheme,lagset,horizon,horizon_seconds,pnl_net,asset,ar_r2,car_r2,own_r2,cross_r2,cross_minus_own_r2,ar_hit,car_hit,own_hit,cross_hit
grid|L10|R80|bar60|sum|ccz|h30,60,sum,ccz,30,1800,6.276439482621823,ETH,-0.0185739356941228,-0.007427217493708671,-0.019716430918162775,-0.012481433612882675,0.0072349973052801,0.503280442376355,0.49951663422745257,0.49959397275106016,0.5019399079671569
grid|L10|R80|bar5|sum|mid|h1,5,sum,mid,1,5,-37.913922386791455,SOL,-0.002868166999166588,0.0019309852564708407,-0.0013133065554720158,0.005859959014776206,0.007173265570248222,0.26061865715736987,0.27613588066385397,0.26522956036779416,0.2893517990608187
grid|L10|R80|bar5|sum|single|h1,5,sum,single,1,5,-43.78101759936722,SOL,-0.0007969931464464342,0.0025087859540117163,0.00015738398808262666,0.007323163883944828,0.007165779895862201,0.2604825024697335,0.2763458103680084,0.2668131057066651,0.29141507174925546
grid|L10|R80|bar300|sum|ccz|h5,300,sum,ccz,5,1500,1.7376415182399398,SOL,-0.012866268616251064,-0.007468004835688102,-0.011993231888332456,-0.004899679665131718,0.007093552223200739,0.5028257217045975,0.5021383839926684,0.5029020925614786,0.51053917824958
grid|L10|R80|bar300|distance|ccz|h5,300,distance,ccz,5,1500,1.0274079773457836,SOL,-0.012866268616251064,-0.007468004835688102,-0.01144058148440319,-0.004359721804097605,0.0070808596803055845,0.5028257217045975,0.5021383839926684,0.4961814571559493,0.499847258286238
grid|L10|R80|bar300|pca|ccz|h30,300,pca,ccz,30,9000,3.605014593815244,XRP,-0.02919922619121329,-0.01572432513345312,-0.03275926415097996,-0.02568631702479407,0.007072947126185891,0.5085316397582065,0.5076134363761573,0.515571199020583,0.5340883005585737
grid|L10|R80|bar5|pca|single|h1,5,pca,single,1,5,-43.86525774623114,SOL,-0.0007969931464464342,0.0025087859540117163,0.00010824071153714421,0.007170865010656113,0.007062624299118969,0.2604825024697335,0.2763458103680084,0.2661133910865687,0.29161410168563845
grid|L10|R80|bar300|pca|ccz|h5,300,pca,ccz,5,1500,1.4000567785319031,ETH,-0.011682771540184378,-0.01052814267385993,-0.01097389591156217,-0.003964824702972436,0.007009071208589734,0.505727814266076,0.5063387811211242,0.5073316022605774,0.515961509088132
grid|L10|R80|bar5|distance|ccz|h1,5,distance,ccz,1,5,-36.3611132227435,SOL,-0.0036421377312789716,0.001928755449639885,-0.0012043613546277587,0.005744121153454129,0.006948482508081888,0.26089151505727465,0.27597055927020164,0.26957445705696365,0.2895101850412067
grid|L10|R80|bar300|distance|ccz|h5,300,distance,ccz,5,1500,1.0274079773457836,ETH,-0.011682771540184378,-0.01052814267385993,-0.010908178266402224,-0.003965530590885447,0.006942647675516778,0.505727814266076,0.5063387811211242,0.5064151519780052,0.5149686879486788
grid|L10|R80|bar300|sum|ccz|h5,300,sum,ccz,5,1500,1.7376415182399398,ETH,-0.011682771540184378,-0.01052814267385993,-0.011201145793168443,-0.004267831686828316,0.006933314106340127,0.505727814266076,0.5063387811211242,0.5114556285321521,0.5160378799450129
grid|L10|R80|bar5|pca|low|h1,5,pca,low,1,5,-39.56758857264202,SOL,-0.0016855338630072936,0.002692922436846157,-0.0005083977749500423,0.006314190272464715,0.006822588047414757,0.2603607217752678,0.278200890038842,0.26549819265930463,0.2903790595194039
